Benchmark,Input Size,Threads,cycles,instructions,ins_per_cycle,cache_references,cache_misses,cache_misses_percent,branches_instructions,branch_misses,bus_cycles,ref_cycles,alignment_faults,bpf_output,cpu_clock,cpu_migrations,dummy,emulation_faults,major_faults,minor_faults,page_faults,LLC_loads,LLC_load_misses,LLC_misses_percent,LLC_stores,LLC_store_misses,LLC_store_misses_percent,time,user_time,sys_time
vips,simsmall,6,1535194331,3628994696,2.36,25236060,570949,2.262,515824411,5494546,90791675,2024415509,0,0,1125.28,8,0,0,1,73900,73901,7449314,63516,0.008526422701472915,3245826,20228,0.006232003810432229,0.122,0.564,0.028
vips,simsmall,7,1537959239,3667400418,2.38,25786971,407931,1.582,529810156,5600208,92473734,2062221228,0,0,1136.31,9,0,0,0,74634,74634,8082069,112600,0.013932076056267275,4414465,41568,0.009416316586494626,0.109,0.565,0.031
vips,simsmall,8,1290738060,2874242641,2.23,25648069,364012,1.419,468106391,4969610,85895370,1974167572,0,0,1134.50,6,0,0,0,74367,74367,6434945,130154,0.0202261246988125,3851239,40199,0.010437939582560314,0.101,0.559,0.043
vips,simsmall,9,1638770379,3944264727,2.41,27075286,340484,1.258,534412607,5685543,88385897,1687132247,0,0,1137.37,4,0,0,0,74470,74470,6440847,215142,0.033402749669414596,3570450,51595,0.014450559453290202,0.093,0.578,0.024
vips,simsmall,10,1968975806,3814135048,1.94,30299083,770973,2.545,424268626,5048978,84697596,1977932899,0,0,1200.44,10,0,0,0,76370,76370,6718078,70805,0.010539472748009178,2751198,64711,0.02352102611298787,0.094,0.638,0.025
vips,simsmall,11,1871860481,3875166935,2.07,30498342,452903,1.485,541391925,6162775,68803194,1583447862,0,0,1142.22,10,0,0,1,75886,75887,5812817,122353,0.02104883054119887,3703604,62180,0.0167890519612788,0.084,0.578,0.035
vips,simsmall,12,1384271730,3052813470,2.21,24094745,755090,3.134,505214001,4995848,94568162,2130336871,0,0,1190.57,21,0,0,4,75819,75823,7269252,161688,0.022242728687903515,3444154,47613,0.013824294732465506,0.085,0.618,0.040
vips,simsmall,13,1981073850,4081999303,2.06,29387196,483254,1.644,531360740,5963116,102476904,1707782399,0,0,1251.11,25,0,0,3,76838,76841,5993932,209282,0.0349156446886618,3520322,39137,0.011117448915184463,0.087,0.647,0.074
vips,simsmall,14,1674342583,3364962535,2.01,25900943,431246,1.665,451230202,4707887,84798521,2012533604,0,0,1250.20,20,0,0,5,77176,77181,7124161,203647,0.02858540114407858,5014981,109352,0.02180506765628823,0.084,0.636,0.087
vips,simsmall,15,1218466306,2633407744,2.16,22949124,564617,2.460,456327779,4909180,98107445,2266200153,0,0,1299.37,39,0,0,0,77969,77969,7266228,125067,0.017212094087881637,5300113,24899,0.004697824367140851,0.083,0.722,0.044
vips,simsmall,16,2068946634,4181663512,2.02,30697154,607298,1.978,527571647,6037020,112102105,1649806780,0,0,1340.78,27,0,0,0,77465,77465,5292506,204682,0.0386739287588904,3207261,44589,0.01390251682042715,0.084,0.719,0.092
vips,simmedium,1,4470473268,11688021187,2.61,54659324,1308077,2.393,1326457672,8835591,209517221,4518536607,0,0,2347.25,13,0,0,0,73507,73507,10706512,401344,0.03748597115475143,6968210,204761,0.02938502140434918,1.761,1.754,0.036
vips,simmedium,2,4396090756,11008937981,2.50,56160032,1245405,2.218,1304923977,7265129,208052068,4620411423,0,0,2343.96,5,0,0,0,73299,73299,10646994,277770,0.026089053868162224,5285715,67636,0.012795998270811045,0.893,1.737,0.048
vips,simmedium,3,4405598371,11640883183,2.64,56038330,1075675,1.920,1311930610,8475903,212889960,4517422969,0,0,2347.72,11,0,0,1,73165,73166,10215006,339731,0.03325803234966284,5971094,48891,0.008187946798358894,0.607,1.740,0.052
vips,simmedium,4,4481299317,11611727416,2.59,55848054,1007385,1.804,1325676382,8232756,204377895,4463933186,0,0,2351.06,10,0,0,1,74006,74007,10707657,395832,0.03696719086164228,6212886,126289,0.02032694628551047,0.464,1.733,0.064
vips,simmedium,5,4459812893,11444540748,2.57,56868296,1115353,1.961,1333074775,8374617,212466237,4640452713,0,0,2366.59,8,0,0,2,74669,74671,10830380,411529,0.037997651051948314,6075426,149299,0.024574243847262728,0.380,1.765,0.040
vips,simmedium,6,4145711277,10978283077,2.65,53825239,1015620,1.887,1277565738,8358159,209968351,4672415192,0,0,2358.06,6,0,0,1,75105,75106,10821225,332749,0.030749660967219514,5482095,36639,0.00668339384851959,0.321,1.747,0.056
vips,simmedium,7,4196231678,11173963077,2.66,55582803,1220716,2.196,1316632555,8496285,214224074,4769223953,0,0,2368.40,14,0,0,1,76151,76152,10559021,326745,0.030944630188726778,6347901,62987,0.009922492490037259,0.281,1.770,0.041
vips,simmedium,8,3955642602,10421600733,2.63,52596797,934026,1.776,1253622391,7630512,212324104,4723480143,0,0,2366.06,9,0,0,0,75288,75288,10870783,432378,0.03977431984430192,6420784,65804,0.010248592695222266,0.251,1.759,0.057
vips,simmedium,9,4558518540,11512180779,2.53,57688065,1194466,2.071,1321205836,8945589,215450247,4345719656,0,0,2380.23,14,0,0,6,76550,76556,10780463,426178,0.03953243937667612,6242344,104511,0.016742268609355716,0.228,1.793,0.032
vips,simmedium,10,4569896368,11408249165,2.50,59474604,1263756,2.125,1308604070,7257359,196564104,4425374206,0,0,2385.70,17,0,0,1,76146,76147,9721962,285419,0.02935816864949688,5041792,85211,0.01690093522303181,0.209,1.747,0.085
vips,simmedium,11,4871181155,11538653139,2.37,60993800,1477111,2.422,1344513600,7998202,224692104,4495989961,0,0,2547.44,17,0,0,1,77442,77443,9566669,258171,0.02698650909736712,6350803,105071,0.01654452200768942,0.209,1.951,0.044
vips,simmedium,12,4593948059,11659474463,2.54,57244363,1116985,1.951,1300214583,8467807,200389440,4515177594,0,0,2439.64,21,0,0,3,78694,78697,11619439,403336,0.03471217500259694,7327192,217328,0.029660475663801356,0.188,1.818,0.073
vips,simmedium,13,4269782179,10422971406,2.44,54146907,1441233,2.662,1280910793,7819609,227817231,5087678798,0,0,2576.81,24,0,0,9,78060,78069,11429241,297444,0.026024825270549463,6467740,133750,0.020679557310590718,0.186,1.915,0.108
vips,simmedium,14,4582376480,10030312988,2.19,54292952,1435919,2.645,1248627770,8418487,249468575,5673846193,0,0,2857.30,36,0,0,4,79119,79123,11067621,274815,0.024830539462816804,6274831,153661,0.024488468295002685,0.195,2.242,0.064
vips,simmedium,15,4856671528,10572687291,2.18,56280483,1643883,2.921,1249570048,8030341,247211813,5540837214,0,0,2848.82,28,0,0,8,79692,79700,11888727,278694,0.02344187060565862,7848009,139776,0.017810377128772405,0.184,2.195,0.104
vips,simmedium,16,5978682699,11914467760,1.99,63275909,1819306,2.875,1356999171,8316509,257392412,5725840194,0,0,3066.16,51,0,0,1,79209,79210,12034479,407729,0.033880070753374535,7707100,191814,0.024887960452050707,0.191,2.408,0.116
vips,simlarge,1,11386327492,32076404742,2.82,123213278,2509453,2.037,3414803398,13946195,522634602,11492162562,0,0,5507.02,15,0,0,0,78084,78084,19499304,799886,0.041021259015193566,10949201,186722,0.01705348180200546,4.834,4.804,0.100
vips,simlarge,2,11294125087,32112494560,2.84,122205613,2618560,2.143,3424384470,14364482,522160526,11554030534,0,0,5517.80,7,0,0,0,77180,77180,18360149,734247,0.03999134211819305,10850831,136035,0.0125368278245233,2.433,4.793,0.112
vips,simlarge,3,11062152259,31795391187,2.87,120556454,2639743,2.190,3395836724,15082045,523349607,11494566607,0,0,5515.57,14,0,0,5,78215,78220,17658492,637587,0.03610653729661627,9614436,99177,0.010315425678635751,1.631,4.782,0.124
vips,simlarge,4,11356143849,31615922484,2.78,123315562,2604412,2.112,3366776968,14326697,519396541,11458728983,0,0,5523.42,9,0,0,2,78775,78777,18833171,803813,0.04268070416819345,11582515,216619,0.018702242129623833,1.233,4.793,0.120
vips,simlarge,5,11416271364,32490874033,2.85,123203835,3027184,2.457,3414399009,15119174,520003995,11448196035,0,0,5577.24,39,0,0,2,77705,77707,20186394,988472,0.04896724001324853,11338584,278730,0.02458243463204929,1.001,4.823,0.136
vips,simlarge,6,11396933528,32092071824,2.82,121224997,2765060,2.281,3377162383,14324522,519982705,11533932863,0,0,5543.42,8,0,0,3,77409,77412,19157727,702147,0.03665085111610579,10785796,136255,0.012632818199046228,0.835,4.835,0.092
vips,simlarge,7,11332975554,32070799249,2.83,124919723,2659079,2.129,3454729013,14456614,524525395,11567526414,0,0,5566.92,15,0,0,4,78729,78733,19552824,847156,0.04332652920110159,11672615,209907,0.0179828598818688,0.724,4.866,0.088
vips,simlarge,8,11570766739,32572765371,2.82,122372840,4563883,3.729,3446649749,13978331,531362326,11335747914,0,0,5627.78,29,0,0,7,78936,78943,19796050,1127914,0.05697672010325292,11126916,635656,0.05712777916180908,0.645,4.864,0.156
vips,simlarge,9,11152048703,31686507885,2.84,119778293,3514695,2.934,3417543877,14841698,535464850,11844758550,0,0,5583.31,27,0,0,2,79838,79840,20251839,920033,0.045429602714104136,9837007,256609,0.026086084924001784,0.573,4.852,0.116
vips,simlarge,10,10893134677,30587833568,2.81,119598768,3032093,2.535,3366606297,13838739,524429334,11614621443,0,0,5591.52,29,0,0,3,80143,80146,19694671,768863,0.03903913906457234,11759981,205998,0.017516865035751332,0.520,4.829,0.152
vips,simlarge,11,11695540970,32155495939,2.75,124738952,3371628,2.703,3350334472,13770777,525160189,11580529917,0,0,5675.58,23,0,0,0,80734,80734,20132760,730020,0.036260304101375075,10440374,247303,0.02368717825625787,0.483,4.895,0.182
vips,simlarge,12,11707513995,32636444964,2.79,123961749,4203781,3.391,3477406468,15168338,524332233,11450759098,0,0,5665.32,17,0,0,16,81295,81311,20058215,704476,0.0351215698904414,11925957,445352,0.03734308282345811,0.446,4.916,0.148
vips,simlarge,13,11871309519,31310360998,2.64,123011997,3671980,2.985,3409955762,15800160,577018474,12665983995,0,0,6018.19,31,0,0,10,80590,80600,21272671,1126412,0.05295113152457442,10449515,440403,0.042145783799535194,0.442,5.259,0.164
vips,simlarge,14,12782638914,32092102040,2.51,127043097,3734417,2.939,3437466594,14913858,583713681,12612097611,0,0,6243.79,34,0,0,9,82281,82290,21031872,1081648,0.051428993101517544,11515505,485798,0.04218642604036905,0.431,5.459,0.193
vips,simlarge,15,13754654255,30352462877,2.21,125954611,4224933,3.354,3338755381,14866918,674351100,14934465707,0,0,7107.35,38,0,0,7,83754,83761,22442645,1087497,0.048456721567355365,11473620,521446,0.04544738277893115,0.464,6.289,0.219
vips,simlarge,16,15520960351,33402637925,2.15,135534251,5255936,3.878,3479131657,14982775,683145549,15018571163,0,0,7412.50,49,0,0,4,84303,84307,21504423,788340,0.03665943513108908,10731282,559362,0.05212443396790803,0.456,6.626,0.190
x264,simsmall,1,625749777,759983109,1.21,15069943,448575,2.977,164298935,3556601,31853638,683874162,0,0,544.59,11,0,0,0,69389,69390,3386139,60766,0.01794551257346494,1923352,41857,0.021762527088125313,0.186,0.002,0.000
x264,simsmall,2,548887156,646667053,1.18,13192581,114835,0.870,160267577,3670317,31658011,722623476,0,0,529.10,0,0,0,0,69728,69729,3372006,43597,0.012929099177166352,2102224,28966,0.013778740990493877,0.187,0.001,0.002
x264,simsmall,3,554088247,640255953,1.16,13974952,215626,1.543,169779727,3784801,31859199,706133133,0,0,531.39,2,0,0,0,70114,70115,3423076,38072,0.011122160302605025,1932436,28844,0.014926238178133712,0.188,0.001,0.002
x264,simsmall,4,544929076,648554462,1.19,12435358,90629,0.729,146369898,3372575,30167960,695010424,0,0,530.88,6,0,0,0,69032,69033,3514824,57684,0.016411632559695733,2305064,22843,0.009909920071633585,0.186,0.002,0.000
x264,simsmall,5,547030906,682077636,1.25,13200661,95577,0.724,155966351,3496864,30635501,746221181,0,0,529.91,0,0,0,0,69439,69440,3661777,92865,0.025360637745007412,2051331,10997,0.00536090957529526,0.186,0.002,0.000
x264,simsmall,6,611291177,715969776,1.17,14367755,285682,1.988,157668292,3420817,30688205,693475389,0,0,535.23,10,0,0,0,69369,69370,3387297,50843,0.015009903176485557,1980091,21408,0.010811624314236063,0.185,0.002,0.000
x264,simsmall,7,604037904,715979891,1.19,14076611,360349,2.560,155110779,3443677,30840434,696965499,0,0,536.82,7,0,0,0,70052,70053,3522058,25186,0.007150932778506203,1908724,20654,0.010820841567455535,0.187,0.002,0.000
x264,simsmall,8,503848248,646317973,1.28,12849238,78713,0.613,154795139,3759067,33864748,777495928,0,0,531.93,2,0,0,0,69044,69045,3803902,119015,0.031287609407392725,1966635,18841,0.009580323750975651,0.186,0.002,0.000
x264,simsmall,9,514268715,635109704,1.23,12722477,98435,0.774,159962266,3683887,32548251,769532868,0,0,530.76,6,0,0,0,69366,69367,3694611,108146,0.02927128187514193,1939073,13588,0.007007472127145291,0.185,0.002,0.000
x264,simsmall,10,527847527,624906408,1.18,12632680,116252,0.920,147248121,3416626,30540259,712801931,0,0,529.79,3,0,0,0,68722,68723,3670291,85794,0.023375258256089233,2077455,27291,0.013136746644331647,0.187,0.002,0.000
x264,simsmall,11,494297378,618594959,1.25,13002758,101115,0.778,164428247,3650349,31996221,756222773,0,0,532.18,4,0,0,0,69720,69721,3486491,63535,0.01822319346299761,2050472,24294,0.011848003776691415,0.185,0.001,0.002
x264,simsmall,12,568443896,742119005,1.31,14744232,278927,1.892,168823687,3713910,31232985,672690138,0,0,529.79,4,0,0,0,69350,69351,3316188,37581,0.011332590311526367,1829726,12998,0.0071037958688896586,0.186,0.002,0.000
x264,simsmall,13,548696122,656526229,1.20,13550781,317007,2.339,160491729,3606347,31250274,699322987,0,0,530.87,15,0,0,1,69009,69011,3639127,39166,0.010762471328975329,1738252,15877,0.009133888527095036,0.185,0.001,0.002
x264,simsmall,14,543144707,709947233,1.31,14626932,274521,1.877,163230275,3627654,29927246,670091178,0,0,526.09,7,0,0,0,68710,68711,3426892,23402,0.006828928370079944,1786792,16565,0.009270804883836506,0.188,0.002,0.000
x264,simsmall,15,580402059,673814117,1.16,13145711,216545,1.647,149585747,3363923,30110855,717214473,0,0,528.47,7,0,0,0,69067,69068,3597531,32187,0.008946969463223528,2155931,30640,0.014211957618309677,0.188,0.001,0.002
x264,simsmall,16,533122038,659731410,1.24,13292128,247134,1.859,149884683,3456133,30702506,693566885,0,0,532.94,4,0,0,0,69750,69751,3488614,34905,0.010005406158434267,1995666,19724,0.009883417365430889,0.186,0.001,0.002
x264,simmedium,1,575565445,688876279,1.20,13536354,256363,1.894,163919030,3660863,32223463,725726652,0,0,540.70,3,0,0,0,69658,69659,3720344,79434,0.02135125138965644,1998140,23761,0.01189155915000951,0.187,0.002,0.000
x264,simmedium,2,597092642,718886065,1.20,14494005,289579,1.998,170357928,3620950,30538545,685394248,0,0,540.53,3,0,0,0,69384,69385,3275171,44716,0.013653027582376616,2078332,43470,0.02091581133331922,0.187,0.002,0.000
x264,simmedium,3,470227806,636428819,1.35,12795344,434523,3.396,155757109,3686146,34507107,782762979,0,0,544.31,9,0,0,0,69133,69134,3922159,73173,0.018656306386355067,1922331,18432,0.009588359132740407,0.189,0.002,0.000
x264,simmedium,4,558591322,668170580,1.20,13418826,415657,3.098,158413908,3437962,31069295,814255469,0,0,544.62,6,0,0,0,69437,69438,3979248,38300,0.009624934158413851,2070881,32643,0.015762856484752143,0.189,0.001,0.002
x264,simmedium,5,553308536,700202138,1.27,14131454,475699,3.366,166498907,3583557,31390875,727510274,0,0,545.49,7,0,0,0,70369,70370,3574035,21069,0.0058950178159978845,1819822,16987,0.009334429411228131,0.189,0.001,0.002
x264,simmedium,6,576860676,691516855,1.20,13094400,100376,0.767,155064411,3609966,32111862,753664703,0,0,541.05,6,0,0,0,69113,69114,3687806,207679,0.05631505561843546,2173523,17444,0.008025679967499769,0.187,0.001,0.002
x264,simmedium,7,547761337,674991884,1.23,13637127,138463,1.015,164404855,3813272,32999275,769295353,0,0,546.28,17,0,0,0,69430,69431,3742904,261615,0.06989626236740243,2154139,19138,0.008884292053576858,0.188,0.002,0.000
x264,simmedium,8,693637219,788710765,1.14,15572123,491458,3.156,165976584,3466813,30265665,700195434,0,0,547.72,4,0,0,0,69710,69711,3442045,19691,0.005720727067775116,1783834,32063,0.017974206120076195,0.188,0.002,0.001
x264,simmedium,9,643574593,770001743,1.20,15296292,421876,2.758,149014568,3179291,29514116,700206822,0,0,545.49,6,0,0,0,70003,70004,3402156,52944,0.015561896632605913,2334155,23381,0.010016901191223376,0.186,0.002,0.000
x264,simmedium,10,537530754,689578586,1.28,13662556,269897,1.975,173332969,3937221,32601293,713796098,0,0,539.13,3,0,0,0,69364,69365,3571644,81795,0.022901218598494137,1953906,24926,0.01275701082856596,0.186,0.002,0.001
x264,simmedium,11,561338410,701080078,1.25,13693041,184013,1.344,158147656,3538619,30846933,722889434,0,0,541.14,3,0,0,0,69315,69316,3607063,148727,0.04123216034762908,2051093,18072,0.008810912035680489,0.188,0.002,0.000
x264,simmedium,12,626111440,736427833,1.18,15292651,480735,3.144,167014430,3678588,31721472,730537744,0,0,546.02,8,0,0,0,69667,69668,3547627,18483,0.005209961475656826,1806937,23763,0.013150984234646808,0.188,0.001,0.002
x264,simmedium,13,616826758,710438570,1.15,13660358,438131,3.207,147161019,3186208,30794442,717797737,0,0,540.34,8,0,0,1,69351,69353,3621121,32005,0.008838423239654239,2158662,37575,0.017406615764765397,0.190,0.002,0.000
x264,simmedium,14,485073410,596345504,1.23,12430055,181023,1.456,162602121,3942379,34866483,838475883,0,0,546.04,9,0,0,0,70043,70044,3950105,158316,0.04007893461059896,1944557,12784,0.006574248016386251,0.188,0.001,0.002
x264,simmedium,15,501581048,637075235,1.27,13646366,191685,1.405,173036736,3903860,35057468,797434700,0,0,545.16,4,0,0,0,69987,69988,3761747,161307,0.04288087423210545,1930901,13493,0.006987929469195987,0.186,0.002,0.000
x264,simmedium,16,572032109,671666749,1.17,13723947,130048,0.948,169221209,3499831,29482073,745554944,0,0,542.99,7,0,0,0,69077,69078,3670166,166616,0.0453974016434134,2197000,25667,0.011682749203459263,0.186,0.002,0.000
x264,simlarge,1,710744407,806478348,1.13,14903902,615443,4.129,171797730,3648795,33340703,839470247,0,0,585.69,4,0,0,0,69005,69006,4167346,329205,0.07899632043991547,2752995,33730,0.012252110882874832,0.186,0.002,0.001
x264,simlarge,2,649201697,791063074,1.22,16163785,893941,5.531,181416846,4173393,38955418,865765861,0,0,594.57,3,0,0,0,69060,69061,4214249,249560,0.05921814301907647,2241335,26226,0.011701062090227476,0.188,0.001,0.002
x264,simlarge,3,574999866,764947790,1.33,15345898,509137,3.318,187059628,4166059,37594852,849527767,0,0,599.21,15,0,0,0,69675,69676,4050799,496153,0.12248274969950372,2690693,32160,0.011952311170393649,0.187,0.002,0.000
x264,simlarge,4,688445879,815483082,1.18,16214053,579553,3.574,183946754,3823399,33392543,835461365,0,0,597.32,10,0,0,0,69037,69038,4178115,407321,0.09748917873251454,2667084,43300,0.01623495922888068,0.188,0.002,0.000
x264,simlarge,5,663666795,843908998,1.27,15808833,538292,3.405,187182161,3863101,34475611,838995354,0,0,593.23,2,0,0,1,69083,69085,4276254,392977,0.09189748784800902,2588695,39344,0.015198391467515485,0.186,0.002,0.000
x264,simlarge,6,585232171,742046624,1.27,14616959,492487,3.369,186205468,4236262,38453103,871747892,0,0,597.21,5,0,0,0,68691,68692,4223290,490149,0.1160585704509991,2722470,35323,0.012974614963617598,0.188,0.002,0.000
